Date & Time,use [kW],gen [kW],KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW],DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW]
2015-08-15 08:00:00,0.0,0.0,0.006931111,0.004393333,0.007892222,0.000485556,0.000214444,0.001832222,0.004295556,0.002766667,0.002421111,0.114196667,0.004908889,0.055462222
2015-08-15 08:15:00,0.0,0.0,0.00696,0.004415556,0.007938889,0.000496667,0.000211111,0.001842222,0.004356667,0.00261,0.002866667,0.235655556,0.005433333,0.055491111
2015-08-15 08:30:00,0.0,0.0,0.00698,0.004366667,0.008045556,0.000514444,0.000215556,0.001827778,0.004586667,0.002092222,0.004268889,0.61962,0.007068889,0.05399
2015-08-15 08:45:00,0.0,0.0,0.006977778,0.004431111,0.008005556,0.000478889,0.000222222,0.001853333,0.004295556,0.002897778,0.002267778,0.054938889,0.004694444,0.054977778
2015-08-15 09:00:00,0.0,0.0,0.006942222,0.0044,0.00789,0.000478889,0.000217778,0.001832222,0.004302222,0.002745556,0.002516667,0.139994444,0.005016667,0.05545
2015-08-15 09:15:00,0.0,0.0,0.007,0.004417778,0.008076667,0.000482222,0.000222222,0.001835556,0.004376667,0.002766667,0.002484444,0.132178889,0.005073333,0.055094444
2015-08-15 09:30:00,0.0,0.0,0.007,0.004411111,0.008063333,0.000482222,0.000221111,0.00184,0.004363333,0.002793333,0.002417778,0.112,0.00498,0.054841111
2015-08-15 09:45:00,0.0,0.0,0.007003333,0.00441,0.008046667,0.000488889,0.00022,0.001841111,0.004352222,0.00278,0.002427778,0.113854444,0.004974444,0.054811111
2015-08-15 10:00:00,0.0,0.0,0.00697,0.004395556,0.00799,0.000476667,0.000222222,0.001832222,0.004298889,0.002823333,0.00229,0.06988,0.004757778,0.055896667
2015-08-15 10:15:00,0.0,0.0,0.006955556,0.004384444,0.00793,0.000474444,0.000225556,0.00183,0.004247778,0.002893333,0.002105556,0.009625556,0.00447,0.055582222
2015-08-15 10:30:00,0.0,0.0,0.00694,0.004373333,0.00786,0.000481111,0.000216667,0.001823333,0.004243333,0.002793333,0.002261111,0.060031111,0.004657778,0.055443333
2015-08-15 10:45:00,0.0,0.0,0.006967778,0.004392222,0.007898889,0.000503333,0.0002,0.00184,0.004258889,0.002731111,0.002417778,0.111923333,0.004888889,0.054658889
2015-08-15 11:00:00,0.0,0.0,0.006971111,0.004396667,0.007876667,0.000495556,0.000205556,0.001843333,0.00425,0.002818889,0.002213333,0.050138889,0.004632222,0.054975556
2015-08-15 11:15:00,0.0,0.0,0.006933333,0.00438,0.00784,0.000475556,0.000218889,0.00182,0.004236667,0.002865556,0.002092222,0.009835556,0.004436667,0.054852222
2015-08-15 11:30:00,0.0,0.0,0.006936667,0.00437,0.007843333,0.000484444,0.000211111,0.001813333,0.004274444,0.002741111,0.00237,0.095814444,0.004815556,0.05488
2015-08-15 11:45:00,0.0,0.0,0.006982222,0.004412222,0.007944444,0.000503333,0.000198889,0.001833333,0.004295556,0.002755556,0.002392222,0.103726667,0.004886667,0.055908889
2015-08-15 12:00:00,0.0,0.0,0.006981111,0.004406667,0.007945556,0.000496667,0.000203333,0.001833333,0.004234444,0.002866667,0.002077778,0.009855556,0.004486667,0.055052222
2015-08-15 12:15:00,0.0,0.0,0.006972222,0.004397778,0.007902222,0.000498889,0.0002,0.001836667,0.004218889,0.002842222,0.002112222,0.020343333,0.004514444,0.05486
2015-08-15 12:30:00,0.0,0.0,0.006984444,0.004387778,0.007946667,0.000504444,0.000197778,0.001841111,0.004276667,0.002741111,0.002432222,0.115107778,0.004923333,0.054724444
2015-08-15 12:45:00,0.0,0.0,0.006981111,0.004384444,0.007928889,0.0005,0.000198889,0.001835556,0.004244444,0.002774444,0.002311111,0.07916,0.004765556,0.055174444
2015-08-15 13:00:00,0.0,0.0,0.006977778,0.004395556,0.007827778,0.000496667,0.000197778,0.001836667,0.004194444,0.002854444,0.002078889,0.010012222,0.004455556,0.055058889
2015-08-15 13:15:00,0.0,0.0,0.006971111,0.004406667,0.007823333,0.000501111,0.000195556,0.001841111,0.004217778,0.002836667,0.002187778,0.041378889,0.00458,0.054892222
2015-08-15 13:30:00,0.0,0.0,0.006951111,0.004393333,0.00777,0.000504444,0.000193333,0.001833333,0.004234444,0.002742222,0.002428889,0.113706667,0.004855556,0.054736667
2015-08-15 13:45:00,0.0,0.0,0.006972222,0.004407778,0.00782,0.000504444,0.000198889,0.001838889,0.004226667,0.002813333,0.00225,0.063016667,0.004664444,0.055714444
2015-08-15 14:00:00,0.0,0.0,0.00696,0.004402222,0.007836667,0.000501111,0.0002,0.001834444,0.004203333,0.002865556,0.002067778,0.010088889,0.004448889,0.056021111
2015-08-15 14:15:00,0.0,0.0,0.006931111,0.004391111,0.00775,0.000498889,0.000197778,0.001825556,0.004187778,0.002806667,0.002231111,0.054732222,0.004594444,0.055258889
2015-08-15 14:30:00,0.0,0.0,0.006931111,0.004391111,0.007807778,0.000498889,0.000198889,0.001818889,0.004244444,0.002746667,0.002424444,0.113403333,0.004861111,0.054733333
2015-08-15 14:45:00,0.0,0.0,0.006935556,0.004402222,0.007846667,0.000497778,0.000196667,0.00182,0.004226667,0.002826667,0.00222,0.052095556,0.004618889,0.054864444
2015-08-15 15:00:00,0.0,0.0,0.006975556,0.004418889,0.00792,0.000505556,0.000196667,0.001844444,0.004232222,0.002892222,0.002077778,0.010152222,0.004476667,0.055172222
2015-08-15 15:15:00,0.0,0.0,0.00698,0.00441,0.007906667,0.000506667,0.000197778,0.001844444,0.004262222,0.002821111,0.002268889,0.066438889,0.004705556,0.05553
2015-08-15 15:30:00,0.0,0.0,0.006965556,0.004407778,0.007904444,0.000505556,0.0002,0.001834444,0.004288889,0.002764444,0.002422222,0.113537778,0.0049,0.05615
2015-08-15 15:45:00,0.0,0.0,0.006945556,0.004404444,0.007868889,0.000495556,0.000202222,0.001825556,0.004241111,0.002851111,0.002174444,0.038562222,0.004573333,0.054825556
2015-08-15 16:00:00,0.0,0.0,0.006925556,0.004402222,0.007773333,0.000493333,0.000203333,0.001822222,0.004204444,0.002868889,0.002076667,0.010276667,0.004416667,0.055004444
2015-08-15 16:15:00,0.0,0.0,0.006961111,0.004407778,0.007818889,0.000502222,0.000202222,0.001835556,0.004242222,0.002796667,0.002302222,0.077281111,0.004714444,0.054744444
2015-08-15 16:30:00,0.0,0.0,0.006973333,0.004417778,0.007872222,0.00051,0.000202222,0.001852222,0.004271111,0.002771111,0.002418889,0.113156667,0.004885556,0.055127778
2015-08-15 16:45:00,0.0,0.0,0.006985556,0.00445,0.007908889,0.000507778,0.000204444,0.001861111,0.004243333,0.002878889,0.002146667,0.030458889,0.004556667,0.054878889
2015-08-15 17:00:00,0.0,0.0,0.006945556,0.004426667,0.007798889,0.000503333,0.000205556,0.001841111,0.004201111,0.002875556,0.002076667,0.010307778,0.004426667,0.054927778
2015-08-15 17:15:00,0.0,0.0,0.007002222,0.004435556,0.00798,0.000506667,0.000208889,0.001852222,0.004303333,0.002808889,0.002341111,0.087126667,0.004828889,0.05571
2015-08-15 17:30:00,0.0,0.0,0.006995556,0.004434444,0.00798,0.000506667,0.00021,0.001848889,0.004308889,0.002772222,0.002426667,0.112785556,0.004932222,0.054837778
2015-08-15 17:45:00,0.0,0.0,0.006993333,0.004426667,0.007963333,0.000506667,0.000205556,0.001855556,0.00426,0.002866667,0.00212,0.022457778,0.004548889,0.055388889
2015-08-15 18:00:00,0.0,0.0,0.007012222,0.00443,0.008062222,0.000506667,0.000198889,0.00186,0.004301111,0.002897778,0.00208,0.010354444,0.004543333,0.054951111
2015-08-15 18:15:00,0.0,0.0,0.007025556,0.004444444,0.008143333,0.00051,0.000201111,0.001864444,0.004382222,0.002825556,0.002362222,0.092213333,0.004921111,0.05503
2015-08-15 18:30:00,0.0,0.0,0.007037778,0.004463333,0.00821,0.000503333,0.000213333,0.001862222,0.004406667,0.002823333,0.002428889,0.112744444,0.005031111,0.054848889
2015-08-15 18:45:00,0.0,0.0,0.007076667,0.004488889,0.008376667,0.000505556,0.000222222,0.001882222,0.004421111,0.002973333,0.002122222,0.019718889,0.004713333,0.05565
2015-08-15 19:00:00,0.0,0.0,0.007081111,0.004501111,0.008362222,0.000511111,0.000214444,0.0019,0.004422222,0.002996667,0.002092222,0.010364444,0.004677778,0.056358889
2015-08-15 19:15:00,0.0,0.0,0.00708,0.004494444,0.008321111,0.000514444,0.000214444,0.001895556,0.004456667,0.002892222,0.002375556,0.095988889,0.005017778,0.055184444
2015-08-15 19:30:00,0.0,0.0,0.007075556,0.004493333,0.008306667,0.000515556,0.00021,0.001895556,0.004455556,0.002873333,0.002424444,0.112617778,0.00508,0.054984444
2015-08-15 19:45:00,0.0,0.0,0.007071111,0.004481111,0.008276667,0.00051,0.00021,0.001886667,0.004394444,0.002971111,0.002116667,0.018413333,0.004673333,0.055135556
2015-08-15 20:00:00,0.0,0.0,0.007081111,0.004476667,0.008324444,0.000511111,0.000202222,0.001887778,0.004385556,0.002977778,0.002094444,0.010365556,0.004652222,0.055974444
2015-08-15 20:15:00,0.0,0.0,0.007088889,0.004452222,0.00835,0.000517778,0.000194444,0.001885556,0.004468889,0.002868889,0.002387778,0.098397778,0.005036667,0.055885556
2015-08-15 20:30:00,0.0,0.0,0.007095556,0.004471111,0.008407778,0.000521111,0.000193333,0.001895556,0.004502222,0.002875556,0.002427778,0.112171111,0.005115556,0.055026667
2015-08-15 20:45:00,0.0,0.0,0.007101111,0.004491111,0.008412222,0.000516667,0.0002,0.001898889,0.004437778,0.003001111,0.002102222,0.013593333,0.004691111,0.055202222
2015-08-15 21:00:00,0.0,0.0,0.007097778,0.004487778,0.008343333,0.000515556,0.000201111,0.001903333,0.004411111,0.002998889,0.002093333,0.010355556,0.004655556,0.056063333
2015-08-15 21:15:00,0.0,0.0,0.007087778,0.004492222,0.00829,0.000518889,0.000194444,0.001906667,0.004447778,0.002903333,0.002394444,0.100746667,0.005015556,0.05545
2015-08-15 21:30:00,0.0,0.0,0.007065556,0.004474444,0.008193333,0.000518889,0.000197778,0.001904444,0.004394444,0.002878889,0.002426667,0.111793333,0.005015556,0.055258889
2015-08-15 21:45:00,0.0,0.0,0.00707,0.004474444,0.00818,0.000514444,0.000208889,0.001917778,0.004345556,0.003008889,0.002096667,0.010464444,0.004574444,0.055118889
2015-08-15 22:00:00,0.0,0.0,0.007034444,0.004466667,0.008207778,0.000504444,0.000224444,0.001921111,0.004358889,0.003034444,0.00211,0.01038,0.004586667,0.05516
2015-08-15 22:15:00,0.0,0.0,0.007012222,0.004441111,0.008157778,0.000498889,0.000225556,0.0019,0.004386667,0.002895556,0.002407778,0.10514,0.004968889,0.055114444
2015-08-15 22:30:00,0.0,0.0,0.007003333,0.004448889,0.008144444,0.000502222,0.000226667,0.001897778,0.004374444,0.00288,0.002414444,0.109577778,0.004981111,0.055395556
2015-08-15 22:45:00,0.0,0.0,0.007016667,0.004457778,0.008181111,0.000498889,0.000228889,0.001908889,0.004345556,0.003021111,0.002106667,0.010295556,0.004583333,0.056742222
2015-08-15 23:00:00,0.0,0.0,0.007018889,0.004462222,0.008154444,0.0005,0.000231111,0.001916667,0.004365556,0.003042222,0.002113333,0.010385556,0.00458,0.055173333
2015-08-15 23:15:00,0.0,0.0,0.00703,0.004466667,0.008214444,0.000503333,0.000231111,0.00192,0.004438889,0.002942222,0.002411111,0.106627778,0.005011111,0.055217778
2015-08-15 23:30:00,0.0,0.0,0.007007778,0.004457778,0.008136667,0.000505556,0.000223333,0.001907778,0.004403333,0.002911111,0.002403333,0.107045556,0.004978889,0.054986667
2015-08-15 23:45:00,0.0,0.0,0.006993333,0.004474444,0.008123333,0.0005,0.000224444,0.001917778,0.004355556,0.003037778,0.00211,0.010294444,0.004562222,0.054871111
2015-08-16 00:00:00,0.0,0.0,0.007008889,0.004482222,0.008207778,0.0005,0.000232222,0.001928889,0.004375556,0.003052222,0.002112222,0.010376667,0.004598889,0.055651111
2015-08-16 00:15:00,0.0,0.0,0.007011111,0.004483333,0.008225556,0.000505556,0.000231111,0.001925556,0.004426667,0.002928889,0.002412222,0.104393333,0.004997778,0.055203333
2015-08-16 00:30:00,0.0,0.0,0.007003333,0.004487778,0.0082,0.000505556,0.000233333,0.001927778,0.004418889,0.002925556,0.002424444,0.108855556,0.005008889,0.055901111
2015-08-16 00:45:00,0.0,0.0,0.006991111,0.004492222,0.008126667,0.000501111,0.000234444,0.001927778,0.004338889,0.00304,0.002104444,0.010228889,0.004556667,0.055128889
2015-08-16 01:00:00,0.0,0.0,0.006992222,0.004491111,0.008047778,0.000503333,0.000231111,0.001924444,0.004338889,0.00303,0.002103333,0.010355556,0.004547778,0.055458889
2015-08-16 01:15:00,0.0,0.0,0.007015556,0.004484444,0.008122222,0.000505556,0.000233333,0.001916667,0.004415556,0.002892222,0.002414444,0.105611111,0.004982222,0.056113333
2015-08-16 01:30:00,0.0,0.0,0.007012222,0.004444444,0.008056667,0.000507778,0.000216667,0.001898889,0.004373333,0.002856667,0.002395556,0.103901111,0.004944444,0.054853333
2015-08-16 01:45:00,0.0,0.0,0.00701,0.004448889,0.008023333,0.000504444,0.000213333,0.001898889,0.004311111,0.00297,0.002093333,0.010225556,0.004535556,0.05501
2015-08-16 02:00:00,0.0,0.0,0.006996667,0.004443333,0.007957778,0.000503333,0.000206667,0.001882222,0.004272222,0.00294,0.002091111,0.01028,0.004504444,0.054916667
2015-08-16 02:15:00,0.0,0.0,0.007015556,0.004437778,0.008008889,0.000508889,0.000203333,0.001882222,0.004332222,0.00282,0.002404444,0.106294444,0.004928889,0.05576
2015-08-16 02:30:00,0.0,0.0,0.007016667,0.004436667,0.008027778,0.000511111,0.000205556,0.001888889,0.004338889,0.002826667,0.002407778,0.108316667,0.004942222,0.055391111
2015-08-16 02:45:00,0.0,0.0,0.007024444,0.004448889,0.008065556,0.000505556,0.000208889,0.001894444,0.004305556,0.002962222,0.0021,0.010206667,0.004544444,0.054978889
2015-08-16 03:00:00,0.0,0.0,0.007023333,0.004441111,0.00805,0.000507778,0.000206667,0.001893333,0.004303333,0.002957778,0.002097778,0.010276667,0.004538889,0.054964444
2015-08-16 03:15:00,0.0,0.0,0.007018889,0.004442222,0.008056667,0.000512222,0.000206667,0.001894444,0.004356667,0.00284,0.00241,0.108377778,0.004953333,0.054948889
2015-08-16 03:30:00,0.0,0.0,0.007033333,0.004437778,0.008097778,0.000511111,0.00021,0.0019,0.004366667,0.002861111,0.002381111,0.100047778,0.004935556,0.054714444
2015-08-16 03:45:00,0.0,0.0,0.007035556,0.004447778,0.008113333,0.000504444,0.000212222,0.001903333,0.004331111,0.002977778,0.002101111,0.010215556,0.004564444,0.055392222
2015-08-16 04:00:00,0.0,0.0,0.007034444,0.004454444,0.008092222,0.000505556,0.000211111,0.001902222,0.004331111,0.002978889,0.002101111,0.010274444,0.004561111,0.055
2015-08-16 04:15:00,0.0,0.0,0.007042222,0.004442222,0.008127778,0.000507778,0.000208889,0.001895556,0.004394444,0.00286,0.002411111,0.107662222,0.00499,0.055916667
2015-08-16 04:30:00,0.0,0.0,0.007041111,0.004434444,0.008141111,0.000508889,0.00021,0.001898889,0.004391111,0.002867778,0.002402222,0.106176667,0.004986667,0.054876667
2015-08-16 04:45:00,0.0,0.0,0.007043333,0.004442222,0.008138889,0.000504444,0.000213333,0.001907778,0.004344444,0.003,0.002104444,0.010176667,0.004577778,0.055394444
2015-08-16 05:00:00,0.0,0.0,0.007048889,0.004438889,0.00816,0.000505556,0.000215556,0.00191,0.004354444,0.002998889,0.002106667,0.010274444,0.004591111,0.055854444
2015-08-16 05:15:00,0.0,0.0,0.00702,0.004434444,0.008061111,0.000508889,0.000208889,0.001901111,0.00436,0.002872222,0.002405556,0.106754444,0.004945556,0.055027778
2015-08-16 05:30:00,0.0,0.0,0.007011111,0.00444,0.00805,0.00051,0.000208889,0.001905556,0.004353333,0.002876667,0.002403333,0.106722222,0.004937778,0.05489
2015-08-16 05:45:00,0.0,0.0,0.007036667,0.004461111,0.008153333,0.000505556,0.000211111,0.001914444,0.004338889,0.003022222,0.002102222,0.010152222,0.00458,0.055146667
2015-08-16 06:00:00,0.0,0.0,0.007067778,0.004493333,0.008213333,0.000506667,0.000207778,0.001916667,0.004352222,0.003028889,0.002102222,0.009901111,0.004611111,0.056172222
2015-08-16 06:15:00,0.0,0.0,0.007077778,0.004482222,0.008243333,0.000504444,0.000215556,0.001894444,0.004405556,0.002904444,0.002402222,0.105862222,0.005025556,0.056254444
2015-08-16 06:30:00,0.0,0.0,0.007062222,0.004478889,0.008203333,0.000502222,0.000215556,0.001891111,0.00439,0.002885556,0.002408889,0.11008,0.005021111,0.055237778
2015-08-16 06:45:00,0.0,0.0,0.007051111,0.004472222,0.008177778,0.000496667,0.000218889,0.001892222,0.004336667,0.00301,0.0021,0.010114444,0.004592222,0.055123333
2015-08-16 07:00:00,0.0,0.0,0.007058889,0.004481111,0.008162222,0.000497778,0.000218889,0.001893333,0.004342222,0.003015556,0.002102222,0.010184444,0.004594444,0.055146667
2015-08-16 07:15:00,0.0,0.0,0.007045556,0.004463333,0.008116667,0.000502222,0.00022,0.001886667,0.004371111,0.002874444,0.002397778,0.105293333,0.004971111,0.055107778
2015-08-16 07:30:00,0.0,0.0,0.007041111,0.004461111,0.008127778,0.000502222,0.000222222,0.001884444,0.004376667,0.002865556,0.002411111,0.110217778,0.004998889,0.055371111
2015-08-16 07:45:00,0.0,0.0,0.007033333,0.004462222,0.008114444,0.000495556,0.000224444,0.001884444,0.004326667,0.002995556,0.002101111,0.01007,0.004573333,0.055976667
2015-08-16 08:00:00,0.0,0.0,0.007013333,0.004438889,0.008086667,0.000487778,0.000228889,0.001871111,0.004305556,0.002981111,0.002106667,0.010183333,0.004545556,0.055051111
2015-08-16 08:15:00,0.0,0.0,0.006987778,0.004428889,0.008012222,0.000494444,0.000222222,0.001858889,0.004322222,0.002831111,0.002392222,0.103044444,0.004905556,0.054981111
2015-08-16 08:30:00,0.0,0.0,0.006992222,0.004441111,0.008028889,0.000497778,0.000218889,0.001858889,0.004331111,0.002822222,0.002415556,0.112754444,0.004955556,0.054845556
2015-08-16 08:45:00,0.0,0.0,0.006998889,0.00444,0.008054444,0.000492222,0.000222222,0.00187,0.00429,0.00297,0.002101111,0.010037778,0.004534444,0.056032222
2015-08-16 09:00:00,0.0,0.0,0.007003333,0.004436667,0.008046667,0.00049,0.000226667,0.001876667,0.004295556,0.002976667,0.002106667,0.010114444,0.004535556,0.056137778
2015-08-16 09:15:00,0.0,0.0,0.007007778,0.004417778,0.008077778,0.000492222,0.000226667,0.001864444,0.00435,0.00283,0.002397778,0.102986667,0.004938889,0.055005556
2015-08-16 09:30:00,0.0,0.0,0.007008889,0.004413333,0.008093333,0.00049,0.00023,0.001862222,0.004363333,0.002817778,0.002414444,0.10948,0.004978889,0.055691111
2015-08-16 09:45:00,0.0,0.0,0.007001111,0.004413333,0.008047778,0.000485556,0.000231111,0.001862222,0.004293333,0.002943333,0.002103333,0.010052222,0.004528889,0.054956667
2015-08-16 10:00:00,0.0,0.0,0.007008889,0.004418889,0.008084444,0.000485556,0.000228889,0.001854444,0.004297778,0.002932222,0.0021,0.010123333,0.004535556,0.054967778
2015-08-16 10:15:00,0.0,0.0,0.006992222,0.004403333,0.008027778,0.000487778,0.000224444,0.001843333,0.004322222,0.002784444,0.002385556,0.101001111,0.004907778,0.055686667
2015-08-16 10:30:00,0.0,0.0,0.006986667,0.004398889,0.008015556,0.000488889,0.000225556,0.00184,0.004321111,0.002767778,0.002408889,0.110786667,0.004943333,0.054718889
2015-08-16 10:45:00,0.0,0.0,0.006984444,0.004406667,0.007995556,0.000482222,0.00023,0.001846667,0.004263333,0.002902222,0.002096667,0.010274444,0.0045,0.054874444
2015-08-16 11:00:00,0.0,0.0,0.006951111,0.004395556,0.007837778,0.000483333,0.000224444,0.001837778,0.004227778,0.002872222,0.002085556,0.010138889,0.004444444,0.05473
2015-08-16 11:15:00,0.0,0.0,0.006938889,0.004386667,0.0078,0.000487778,0.000222222,0.00183,0.004255556,0.002745556,0.002364444,0.095762222,0.0048,0.054894444
2015-08-16 11:30:00,0.0,0.0,0.00697,0.004403333,0.007862222,0.000501111,0.000214444,0.001843333,0.004261111,0.002736667,0.00241,0.111212222,0.004884444,0.055817778
2015-08-16 11:45:00,0.0,0.0,0.006982222,0.004402222,0.007858889,0.000502222,0.000207778,0.001851111,0.004205556,0.00285,0.002096667,0.017822222,0.004486667,0.05477
2015-08-16 12:00:00,0.0,0.0,0.00698,0.004413333,0.007897778,0.000502222,0.000208889,0.001853333,0.004202222,0.002865556,0.002068889,0.010168889,0.004463333,0.054794444
2015-08-16 12:15:00,0.0,0.0,0.006977778,0.004403333,0.007893333,0.000506667,0.000205556,0.00185,0.00424,0.002767778,0.002347778,0.09152,0.004801111,0.05482
2015-08-16 12:30:00,0.0,0.0,0.006981111,0.004413333,0.007941111,0.000505556,0.000206667,0.001846667,0.004273333,0.00275,0.002408889,0.111532222,0.004902222,0.053152222
2015-08-16 12:45:00,0.0,0.0,0.006982222,0.004398889,0.007888889,0.000503333,0.000205556,0.001851111,0.0042,0.002846667,0.002095556,0.018626667,0.004487778,0.052093333
2015-08-16 13:00:00,0.0,0.0,0.007,0.004424444,0.0079,0.000503333,0.000208889,0.001857778,0.004235556,0.002883333,0.002072222,0.009933333,0.004474444,0.052168889
2015-08-16 13:15:00,0.0,0.0,0.006966667,0.00441,0.007777778,0.000505556,0.000197778,0.001847778,0.004233333,0.002784444,0.002331111,0.087201111,0.004744444,0.052953333
2015-08-16 13:30:00,0.0,0.0,0.006961111,0.004406667,0.007813333,0.000506667,0.000198889,0.001846667,0.004248889,0.002761111,0.002414444,0.112025556,0.00486,0.052113333
2015-08-16 13:45:00,0.0,0.0,0.006998889,0.004444444,0.007958889,0.000504444,0.000204444,0.001862222,0.004258889,0.002902222,0.002123333,0.025061111,0.00456,0.052272222
2015-08-16 14:00:00,0.0,0.0,0.006976667,0.004428889,0.007925556,0.000502222,0.000206667,0.001853333,0.004231111,0.002897778,0.002076667,0.010355556,0.004477778,0.052223333
2015-08-16 14:15:00,0.0,0.0,0.006965556,0.004423333,0.00788,0.000505556,0.000203333,0.001848889,0.00425,0.00281,0.002328889,0.085648889,0.00477,0.052097778
2015-08-16 14:30:00,0.0,0.0,0.006985556,0.004428889,0.007928889,0.000506667,0.000205556,0.001852222,0.004276667,0.002786667,0.002411111,0.11203,0.004898889,0.052214444
2015-08-16 14:45:00,0.0,0.0,0.006994444,0.004434444,0.007961111,0.000503333,0.000205556,0.001852222,0.004247778,0.002885556,0.002128889,0.026835556,0.004558889,0.052227778
2015-08-16 15:00:00,0.0,0.0,0.006997778,0.004444444,0.007978889,0.000503333,0.000204444,0.001854444,0.004246667,0.002912222,0.002073333,0.010381111,0.004501111,0.053136667
2015-08-16 15:15:00,0.0,0.0,0.006995556,0.004434444,0.007991111,0.000506667,0.000207778,0.001857778,0.004287778,0.002836667,0.002316667,0.082078889,0.004797778,0.052157778
2015-08-16 15:30:00,0.0,0.0,0.00697,0.004415556,0.007921111,0.000507778,0.000204444,0.001847778,0.004273333,0.00278,0.002413333,0.111528889,0.004891111,0.052538889
2015-08-16 15:45:00,0.0,0.0,0.006976667,0.004428889,0.007913333,0.000505556,0.000204444,0.001847778,0.004232222,0.002872222,0.002155556,0.034845556,0.004566667,0.052197778
2015-08-16 16:00:00,0.0,0.0,0.00699,0.004437778,0.007902222,0.000501111,0.000205556,0.001851111,0.004226667,0.00291,0.002074444,0.010463333,0.004467778,0.05226
2015-08-16 16:15:00,0.0,0.0,0.006968889,0.00442,0.007848889,0.000503333,0.000202222,0.001841111,0.004244444,0.002811111,0.002313333,0.081104444,0.004737778,0.0521
2015-08-16 16:30:00,0.0,0.0,0.00697,0.004415556,0.007863333,0.000506667,0.000202222,0.001845556,0.004258889,0.002773333,0.002412222,0.111756667,0.004872222,0.052217778
2015-08-16 16:45:00,0.0,0.0,0.006965556,0.004423333,0.007847778,0.000503333,0.000203333,0.001845556,0.004212222,0.002867778,0.002147778,0.032712222,0.004535556,0.053093333
2015-08-16 17:00:00,0.0,0.0,0.00696,0.004427778,0.007826667,0.000502222,0.000201111,0.001848889,0.004196667,0.002896667,0.002073333,0.010552222,0.004432222,0.052243333
2015-08-16 17:15:00,0.0,0.0,0.006983333,0.004414444,0.007898889,0.000505556,0.000203333,0.001836667,0.004268889,0.002795556,0.002322222,0.083196667,0.004767778,0.052073333
2015-08-16 17:30:00,0.0,0.0,0.006981111,0.004405556,0.007887778,0.000505556,0.000202222,0.001833333,0.004273333,0.002744444,0.002413333,0.111654444,0.004883333,0.05215
2015-08-16 17:45:00,0.0,0.0,0.006987778,0.004416667,0.007951111,0.000502222,0.000208889,0.001846667,0.004257778,0.002853333,0.00215,0.032925556,0.004578889,0.052187778
2015-08-16 18:00:00,0.0,0.0,0.006985556,0.004417778,0.00793,0.000501111,0.000208889,0.001847778,0.004241111,0.002878889,0.002077778,0.010563333,0.00448,0.052218889
2015-08-16 18:15:00,0.0,0.0,0.006995556,0.004421111,0.007974444,0.000506667,0.000206667,0.001852222,0.004295556,0.002795556,0.00234,0.088111111,0.004822222,0.052127778
2015-08-16 18:30:00,0.0,0.0,0.007001111,0.00442,0.008012222,0.000508889,0.000205556,0.001856667,0.00432,0.00277,0.002414444,0.111398889,0.00494,0.05227
2015-08-16 18:45:00,0.0,0.0,0.006975556,0.004411111,0.007906667,0.000505556,0.000208889,0.001854444,0.00423,0.00285,0.002135556,0.027213333,0.00454,0.053065556
2015-08-16 19:00:00,0.0,0.0,0.006983333,0.004417778,0.007916667,0.000506667,0.000204444,0.001856667,0.00424,0.002882222,0.002076667,0.010565556,0.00448,0.052233333
2015-08-16 19:15:00,0.0,0.0,0.007007778,0.004433333,0.008025556,0.000508889,0.000204444,0.001861111,0.004332222,0.00281,0.00237,0.09652,0.004885556,0.052158889
2015-08-16 19:30:00,0.0,0.0,0.00701,0.004427778,0.00802,0.000511111,0.000203333,0.001861111,0.00434,0.002791111,0.002411111,0.110888889,0.004943333,0.05229
2015-08-16 19:45:00,0.0,0.0,0.00702,0.004427778,0.008035556,0.000508889,0.000198889,0.001864444,0.004296667,0.002903333,0.002104444,0.0176,0.004558889,0.052324444
2015-08-16 20:00:00,0.0,0.0,0.007012222,0.004428889,0.00805,0.000508889,0.000192222,0.001864444,0.004284444,0.00291,0.002084444,0.010635556,0.004525556,0.052314444
2015-08-16 20:15:00,0.0,0.0,0.007014444,0.004425556,0.008033333,0.000513333,0.000191111,0.001862222,0.004321111,0.002801111,0.002402222,0.106114444,0.004916667,0.052127778
2015-08-16 20:30:00,0.0,0.0,0.007036667,0.004445556,0.008114444,0.000514444,0.000192222,0.001874444,0.004358889,0.002827778,0.002411111,0.110207778,0.00497,0.053227778
2015-08-16 20:45:00,0.0,0.0,0.007038889,0.004468889,0.008231111,0.000501111,0.000215556,0.001885556,0.004347778,0.002982222,0.002097778,0.011724444,0.004607778,0.052441111
2015-08-16 21:00:00,0.0,0.0,0.007052222,0.004471111,0.008247778,0.000498889,0.000217778,0.001886667,0.004362222,0.00299,0.002094444,0.01066,0.004614444,0.052446667
2015-08-16 21:15:00,0.0,0.0,0.007047778,0.004484444,0.008232222,0.000505556,0.000214444,0.00189,0.00441,0.002881111,0.002428889,0.116558889,0.005045556,0.052331111
2015-08-16 21:30:00,0.0,0.0,0.007042222,0.004477778,0.008247778,0.000503333,0.000217778,0.001903333,0.004414444,0.00293,0.00238,0.101383333,0.004992222,0.052561111
