Date & Time,use [kW],gen [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW]
2015-12-18 15:40:00,0.0,0.0,0.003816667,0.0038,0.003983333,0.001916667,0.002966667,0.004833333,0.00605,0.000583333
2015-12-18 15:41:00,0.0,0.0,0.003833333,0.003783333,0.004233333,0.001983333,0.003033333,0.00485,0.00605,0.000583333
2015-12-18 15:42:00,0.0,0.0,0.0038,0.003783333,0.003933333,0.001933333,0.00295,0.00485,0.006033333,0.000583333
2015-12-18 15:43:00,0.0,0.0,0.00385,0.003766667,0.0039,0.001916667,0.002933333,0.004816667,0.00605,0.0006
2015-12-18 15:44:00,0.0,0.0,0.0038,0.003783333,0.003916667,0.001916667,0.002933333,0.004833333,0.00605,0.000583333
2015-12-18 15:45:00,0.0,0.0,0.003816667,0.003783333,0.0039,0.001916667,0.002933333,0.004833333,0.006033333,0.0006
2015-12-18 15:46:00,0.0,0.0,0.003816667,0.0038,0.004033333,0.001916667,0.002983333,0.004833333,0.006033333,0.000566667
2015-12-18 15:47:00,0.0,0.0,0.003816667,0.0038,0.00425,0.002,0.003033333,0.004833333,0.006033333,0.000583333
2015-12-18 15:48:00,0.0,0.0,0.003816667,0.003783333,0.004033333,0.001933333,0.002983333,0.004833333,0.006033333,0.000583333
2015-12-18 15:49:00,0.0,0.0,0.003816667,0.003783333,0.003883333,0.001916667,0.00295,0.004833333,0.006016667,0.000583333
2015-12-18 15:50:00,0.0,0.0,0.003816667,0.003783333,0.003916667,0.0019,0.002933333,0.004816667,0.006033333,0.000583333
2015-12-18 15:51:00,0.0,0.0,0.00385,0.003766667,0.003866667,0.001916667,0.00295,0.00485,0.006016667,0.000583333
2015-12-18 15:52:00,0.0,0.0,0.003833333,0.003783333,0.003866667,0.001916667,0.002916667,0.004833333,0.006016667,0.0006
2015-12-18 15:53:00,0.0,0.0,0.00385,0.003783333,0.00385,0.001916667,0.002916667,0.004833333,0.006033333,0.000583333
2015-12-18 15:54:00,0.0,0.0,0.003866667,0.003783333,0.004,0.00195,0.0031,0.004833333,0.006033333,0.000583333
2015-12-18 15:55:00,0.0,0.0,0.00385,0.003783333,0.003983333,0.001933333,0.002966667,0.004833333,0.006033333,0.0006
2015-12-18 15:56:00,0.0,0.0,0.003816667,0.003766667,0.004083333,0.001983333,0.003016667,0.004833333,0.006016667,0.000583333
2015-12-18 15:57:00,0.0,0.0,0.003883333,0.003783333,0.004,0.001933333,0.002966667,0.00485,0.00605,0.000583333
2015-12-18 15:58:00,0.0,0.0,0.003833333,0.003783333,0.003866667,0.001916667,0.002933333,0.00485,0.006033333,0.000583333
2015-12-18 15:59:00,0.0,0.0,0.003883333,0.0038,0.003883333,0.001916667,0.00295,0.004833333,0.006033333,0.000583333
2015-12-18 16:00:00,0.0,0.0,0.0039,0.003783333,0.0039,0.0019,0.00295,0.004833333,0.006033333,0.0006
2015-12-18 16:01:00,0.0,0.0,0.003883333,0.003783333,0.004133333,0.001866667,0.00295,0.004866667,0.006016667,0.000583333
2015-12-18 16:02:00,0.0,0.0,0.0039,0.003783333,0.004416667,0.001933333,0.003033333,0.00485,0.006016667,0.0006
2015-12-18 16:03:00,0.0,0.0,0.0039,0.0038,0.0042,0.001866667,0.002983333,0.004866667,0.006,0.0006
2015-12-18 16:04:00,0.0,0.0,0.003883333,0.003766667,0.003983333,0.001833333,0.002916667,0.00485,0.006016667,0.0006
2015-12-18 16:05:00,0.0,0.0,0.003916667,0.00375,0.00405,0.001833333,0.002933333,0.004866667,0.006016667,0.0006
2015-12-18 16:06:00,0.0,0.0,0.0039,0.003766667,0.004,0.001816667,0.002933333,0.00485,0.006,0.000583333
2015-12-18 16:07:00,0.0,0.0,0.003916667,0.00375,0.003983333,0.001816667,0.002933333,0.004866667,0.006,0.000583333
2015-12-18 16:08:00,0.0,0.0,0.0039,0.00375,0.003983333,0.0018,0.003016667,0.00485,0.006,0.0006
2015-12-18 16:09:00,0.0,0.0,0.003883333,0.003766667,0.004083333,0.00185,0.002933333,0.004866667,0.006,0.0006
2015-12-18 16:10:00,0.0,0.0,0.003916667,0.003766667,0.0041,0.00185,0.002966667,0.00485,0.006016667,0.0006
2015-12-18 16:11:00,0.0,0.0,0.00385,0.003766667,0.0041,0.001816667,0.00295,0.00485,0.006,0.000583333
2015-12-18 16:12:00,0.0,0.0,0.00385,0.003766667,0.004283333,0.001883333,0.003,0.004866667,0.006,0.000583333
2015-12-18 16:13:00,0.0,0.0,0.003883333,0.00375,0.004,0.001816667,0.002933333,0.004866667,0.006016667,0.0006
2015-12-18 16:14:00,0.0,0.0,0.003883333,0.0038,0.003983333,0.001816667,0.0029,0.004866667,0.006,0.000583333
2015-12-18 16:15:00,0.0,0.0,0.003866667,0.003766667,0.003983333,0.001816667,0.002916667,0.00485,0.006,0.000616667
2015-12-18 16:16:00,0.0,0.0,0.003883333,0.00375,0.004116667,0.00185,0.00295,0.004866667,0.006016667,0.0006
2015-12-18 16:17:00,0.0,0.0,0.0039,0.0038,0.0043,0.001866667,0.003016667,0.004866667,0.006016667,0.000583333
2015-12-18 16:18:00,0.0,0.0,0.00385,0.003766667,0.00435,0.001916667,0.003,0.004866667,0.006,0.000616667
2015-12-18 16:19:00,0.0,0.0,0.0039,0.003766667,0.003983333,0.0018,0.0029,0.004866667,0.006,0.000583333
2015-12-18 16:20:00,0.0,0.0,0.003883333,0.003783333,0.004016667,0.001816667,0.002916667,0.004866667,0.006,0.000616667
2015-12-18 16:21:00,0.0,0.0,0.003916667,0.003766667,0.003983333,0.001816667,0.0029,0.004866667,0.006016667,0.000583333
2015-12-18 16:22:00,0.0,0.0,0.003883333,0.003766667,0.004,0.001816667,0.0029,0.004866667,0.006016667,0.0006
2015-12-18 16:23:00,0.0,0.0,0.0039,0.003783333,0.003983333,0.001833333,0.003033333,0.004866667,0.006,0.0006
2015-12-18 16:24:00,0.0,0.0,0.0039,0.0038,0.004,0.0018,0.0029,0.004866667,0.006,0.0006
2015-12-18 16:25:00,0.0,0.0,0.00385,0.003766667,0.0041,0.001833333,0.002916667,0.00485,0.006,0.000583333
2015-12-18 16:26:00,0.0,0.0,0.003883333,0.003783333,0.004116667,0.001833333,0.002933333,0.004866667,0.006,0.0006
2015-12-18 16:27:00,0.0,0.0,0.003866667,0.003766667,0.004283333,0.001866667,0.002983333,0.004866667,0.006,0.000583333
2015-12-18 16:28:00,0.0,0.0,0.003883333,0.0038,0.0041,0.001833333,0.002933333,0.004866667,0.006,0.0006
2015-12-18 16:29:00,0.0,0.0,0.0039,0.003766667,0.004,0.0018,0.0029,0.00485,0.005983333,0.000583333
2015-12-18 16:30:00,0.0,0.0,0.00385,0.0038,0.004,0.0018,0.0029,0.00485,0.006,0.0006
2015-12-18 16:31:00,0.0,0.0,0.003883333,0.0038,0.004133333,0.00185,0.002916667,0.00485,0.005966667,0.000616667
2015-12-18 16:32:00,0.0,0.0,0.003816667,0.0038,0.00435,0.001883333,0.003,0.00485,0.005983333,0.0006
2015-12-18 16:33:00,0.0,0.0,0.003866667,0.0038,0.0042,0.001833333,0.002966667,0.004833333,0.005983333,0.000583333
2015-12-18 16:34:00,0.0,0.0,0.003866667,0.003783333,0.003916667,0.001866667,0.002933333,0.004833333,0.006,0.000566667
2015-12-18 16:35:00,0.0,0.0,0.003883333,0.003766667,0.003866667,0.001916667,0.00295,0.00485,0.006,0.0006
2015-12-18 16:36:00,0.0,0.0,0.003866667,0.0038,0.003833333,0.001916667,0.002966667,0.004833333,0.006,0.000566667
2015-12-18 16:37:00,0.0,0.0,0.003883333,0.0038,0.00385,0.001883333,0.003083333,0.004833333,0.006,0.000566667
2015-12-18 16:38:00,0.0,0.0,0.00385,0.0038,0.00385,0.001883333,0.00295,0.004833333,0.005983333,0.000566667
2015-12-18 16:39:00,0.0,0.0,0.003883333,0.003783333,0.003866667,0.0019,0.00295,0.004833333,0.006,0.000583333
2015-12-18 16:40:00,0.0,0.0,0.00385,0.003783333,0.00395,0.0019,0.002983333,0.004833333,0.006,0.000583333
2015-12-18 16:41:00,0.0,0.0,0.00385,0.003816667,0.00395,0.001916667,0.002966667,0.00485,0.005983333,0.000566667
2015-12-18 16:42:00,0.0,0.0,0.003833333,0.0038,0.004033333,0.001933333,0.003,0.00485,0.006,0.000566667
2015-12-18 16:43:00,0.0,0.0,0.00385,0.003783333,0.004066667,0.00195,0.003,0.00485,0.005983333,0.000583333
2015-12-18 16:44:00,0.0,0.0,0.00385,0.003816667,0.00385,0.0019,0.00295,0.004833333,0.005983333,0.000583333
2015-12-18 16:45:00,0.0,0.0,0.003816667,0.003766667,0.00385,0.001916667,0.00295,0.00485,0.006,0.000583333
2015-12-18 16:46:00,0.0,0.0,0.003833333,0.003783333,0.003966667,0.001916667,0.002966667,0.00485,0.005983333,0.000583333
2015-12-18 16:47:00,0.0,0.0,0.003833333,0.0038,0.0042,0.00195,0.003033333,0.004833333,0.005983333,0.000566667
2015-12-18 16:48:00,0.0,0.0,0.003816667,0.003783333,0.004083333,0.001933333,0.003016667,0.004833333,0.005966667,0.00055
2015-12-18 16:49:00,0.0,0.0,0.003816667,0.003783333,0.00385,0.001883333,0.002933333,0.004816667,0.005966667,0.000583333
2015-12-18 16:50:00,0.0,0.0,0.00385,0.003766667,0.003866667,0.0019,0.002933333,0.004833333,0.005983333,0.000583333
2015-12-18 16:51:00,0.0,0.0,0.003833333,0.0038,0.00385,0.001883333,0.00295,0.004833333,0.005966667,0.000566667
2015-12-18 16:52:00,0.0,0.0,0.003816667,0.003766667,0.003866667,0.001883333,0.003066667,0.004833333,0.005983333,0.000583333
2015-12-18 16:53:00,0.0,0.0,0.0038,0.003766667,0.00385,0.001883333,0.00295,0.004816667,0.005966667,0.000566667
2015-12-18 16:54:00,0.0,0.0,0.003833333,0.0038,0.00385,0.001883333,0.002933333,0.00485,0.005966667,0.000566667
2015-12-18 16:55:00,0.0,0.0,0.003816667,0.003766667,0.00385,0.001883333,0.002933333,0.004833333,0.005983333,0.000583333
2015-12-18 16:56:00,0.0,0.0,0.0038,0.003833333,0.003983333,0.001916667,0.002983333,0.004833333,0.005966667,0.000566667
2015-12-18 16:57:00,0.0,0.0,0.003833333,0.00375,0.00395,0.0019,0.00295,0.004833333,0.005983333,0.000583333
2015-12-18 16:58:00,0.0,0.0,0.0038,0.003783333,0.004216667,0.001966667,0.00305,0.004833333,0.005966667,0.000583333
2015-12-18 16:59:00,0.0,0.0,0.003816667,0.003783333,0.003983333,0.001833333,0.0029,0.004833333,0.00595,0.000583333
2015-12-18 17:00:00,0.0,0.0,0.00385,0.00375,0.003983333,0.001783333,0.002883333,0.004833333,0.005983333,0.0006
2015-12-18 17:01:00,0.0,0.0,0.003833333,0.003766667,0.0041,0.001816667,0.002916667,0.004833333,0.005966667,0.000583333
2015-12-18 17:02:00,0.0,0.0,0.003816667,0.0038,0.004283333,0.001833333,0.002983333,0.004833333,0.00595,0.000583333
2015-12-18 17:03:00,0.0,0.0,0.00385,0.0038,0.004283333,0.001883333,0.002966667,0.004833333,0.005966667,0.0006
2015-12-18 17:04:00,0.0,0.0,0.003833333,0.003766667,0.00405,0.0018,0.002916667,0.00485,0.00595,0.000583333
2015-12-18 17:05:00,0.0,0.0,0.003816667,0.0038,0.004033333,0.001783333,0.0029,0.00485,0.00595,0.000583333
2015-12-18 17:06:00,0.0,0.0,0.003833333,0.0038,0.004,0.001783333,0.003,0.004816667,0.00595,0.0006
2015-12-18 17:07:00,0.0,0.0,0.00385,0.003816667,0.003983333,0.001783333,0.002916667,0.00485,0.00595,0.000583333
2015-12-18 17:08:00,0.0,0.0,0.003816667,0.003816667,0.003983333,0.001783333,0.0029,0.004833333,0.005983333,0.000583333
2015-12-18 17:09:00,0.0,0.0,0.003883333,0.003783333,0.003983333,0.001783333,0.002883333,0.00485,0.00595,0.000583333
2015-12-18 17:10:00,0.0,0.0,0.003883333,0.0038,0.003983333,0.001783333,0.0029,0.004866667,0.005966667,0.000583333
2015-12-18 17:11:00,0.0,0.0,0.0038,0.003783333,0.0041,0.001816667,0.002933333,0.004833333,0.00595,0.0006
2015-12-18 17:12:00,0.0,0.0,0.00385,0.003783333,0.004083333,0.0018,0.002916667,0.004833333,0.005983333,0.000583333
2015-12-18 17:13:00,0.0,0.0,0.003833333,0.003783333,0.004216667,0.001833333,0.002966667,0.004833333,0.005983333,0.000583333
2015-12-18 17:14:00,0.0,0.0,0.003833333,0.003783333,0.004183333,0.001833333,0.00295,0.00485,0.005966667,0.000583333
2015-12-18 17:15:00,0.0,0.0,0.003833333,0.003783333,0.004,0.0018,0.002883333,0.004833333,0.005966667,0.0006
2015-12-18 17:16:00,0.0,0.0,0.003833333,0.0038,0.004066667,0.0018,0.002916667,0.00485,0.005966667,0.000583333
2015-12-18 17:17:00,0.0,0.0,0.003816667,0.0038,0.00435,0.001866667,0.002983333,0.004833333,0.00595,0.0006
2015-12-18 17:18:00,0.0,0.0,0.00385,0.003783333,0.004216667,0.001833333,0.002966667,0.004833333,0.005983333,0.000566667
2015-12-18 17:19:00,0.0,0.0,0.00385,0.003766667,0.004,0.0018,0.0029,0.00485,0.005966667,0.0006
2015-12-18 17:20:00,0.0,0.0,0.003833333,0.003783333,0.004,0.0018,0.002883333,0.00485,0.005966667,0.0006
2015-12-18 17:21:00,0.0,0.0,0.003866667,0.003766667,0.004016667,0.001783333,0.003033333,0.004833333,0.005966667,0.000583333
2015-12-18 17:22:00,0.0,0.0,0.003816667,0.0038,0.003983333,0.0018,0.0029,0.00485,0.005966667,0.0006
2015-12-18 17:23:00,0.0,0.0,0.003816667,0.0038,0.003983333,0.001783333,0.0029,0.004816667,0.00595,0.000583333
2015-12-18 17:24:00,0.0,0.0,0.00385,0.003783333,0.004,0.001783333,0.0029,0.004833333,0.005966667,0.000583333
2015-12-18 17:25:00,0.0,0.0,0.003816667,0.003783333,0.003983333,0.001766667,0.0029,0.00485,0.00595,0.000566667
2015-12-18 17:26:00,0.0,0.0,0.00385,0.003766667,0.004016667,0.001783333,0.0029,0.004833333,0.00595,0.000583333
2015-12-18 17:27:00,0.0,0.0,0.003833333,0.003816667,0.004116667,0.001816667,0.002916667,0.004833333,0.00595,0.000583333
2015-12-18 17:28:00,0.0,0.0,0.003866667,0.003766667,0.004116667,0.001816667,0.002916667,0.00485,0.005966667,0.000583333
2015-12-18 17:29:00,0.0,0.0,0.003866667,0.003783333,0.004333333,0.001883333,0.003,0.00485,0.005966667,0.0006
2015-12-18 17:30:00,0.0,0.0,0.003883333,0.0038,0.003983333,0.001783333,0.0029,0.00485,0.005966667,0.0006
2015-12-18 17:31:00,0.0,0.0,0.003866667,0.0038,0.00405,0.001816667,0.0029,0.004833333,0.005966667,0.0006
2015-12-18 17:32:00,0.0,0.0,0.00385,0.003783333,0.004383333,0.001866667,0.003,0.004833333,0.005966667,0.000583333
2015-12-18 17:33:00,0.0,0.0,0.00385,0.003816667,0.004116667,0.001966667,0.003016667,0.004833333,0.005983333,0.000583333
2015-12-18 17:34:00,0.0,0.0,0.003816667,0.0038,0.00385,0.0019,0.00295,0.004833333,0.005983333,0.000583333
2015-12-18 17:35:00,0.0,0.0,0.003866667,0.003816667,0.00385,0.0019,0.002933333,0.004833333,0.005966667,0.000583333
2015-12-18 17:36:00,0.0,0.0,0.00385,0.003783333,0.003883333,0.0019,0.003083333,0.004833333,0.006,0.000566667
2015-12-18 17:37:00,0.0,0.0,0.00385,0.0038,0.003866667,0.001883333,0.002916667,0.004833333,0.005966667,0.000583333
2015-12-18 17:38:00,0.0,0.0,0.003833333,0.0038,0.003833333,0.001883333,0.002933333,0.004816667,0.005983333,0.000566667
2015-12-18 17:39:00,0.0,0.0,0.003883333,0.0038,0.00385,0.001883333,0.002933333,0.004833333,0.006,0.000566667
2015-12-18 17:40:00,0.0,0.0,0.003866667,0.003816667,0.003866667,0.001883333,0.00295,0.004833333,0.005983333,0.000566667
2015-12-18 17:41:00,0.0,0.0,0.00385,0.003833333,0.003833333,0.001883333,0.002933333,0.004833333,0.005966667,0.000583333
2015-12-18 17:42:00,0.0,0.0,0.003833333,0.003766667,0.003933333,0.0019,0.002966667,0.004833333,0.005983333,0.00055
2015-12-18 17:43:00,0.0,0.0,0.00385,0.0038,0.004,0.001933333,0.002966667,0.004833333,0.005983333,0.000583333
2015-12-18 17:44:00,0.0,0.0,0.003866667,0.003783333,0.004133333,0.001966667,0.003016667,0.00485,0.005983333,0.000566667
2015-12-18 17:45:00,0.0,0.0,0.003866667,0.003816667,0.004,0.001916667,0.002983333,0.00485,0.005983333,0.000566667
2015-12-18 17:46:00,0.0,0.0,0.00385,0.003816667,0.003933333,0.0019,0.00295,0.004833333,0.005983333,0.000566667
2015-12-18 17:47:00,0.0,0.0,0.003833333,0.003816667,0.004183333,0.00195,0.003,0.004833333,0.005966667,0.000566667
2015-12-18 17:48:00,0.0,0.0,0.003833333,0.0038,0.00415,0.001933333,0.003033333,0.00485,0.005966667,0.000566667
2015-12-18 17:49:00,0.0,0.0,0.003833333,0.003816667,0.003866667,0.0019,0.002933333,0.004816667,0.005966667,0.000566667
2015-12-18 17:50:00,0.0,0.0,0.00385,0.0038,0.003833333,0.001883333,0.003066667,0.004833333,0.005966667,0.000583333
2015-12-18 17:51:00,0.0,0.0,0.003833333,0.003833333,0.0039,0.0019,0.00295,0.00485,0.005983333,0.000566667
2015-12-18 17:52:00,0.0,0.0,0.003833333,0.003816667,0.003833333,0.001883333,0.00295,0.004833333,0.005966667,0.000566667
2015-12-18 17:53:00,0.0,0.0,0.00385,0.0038,0.00385,0.001883333,0.002933333,0.004833333,0.005983333,0.000566667
2015-12-18 17:54:00,0.0,0.0,0.00385,0.003833333,0.00385,0.0019,0.00295,0.00485,0.005966667,0.000566667
2015-12-18 17:55:00,0.0,0.0,0.003833333,0.003816667,0.00385,0.001883333,0.002916667,0.004833333,0.005966667,0.000583333
2015-12-18 17:56:00,0.0,0.0,0.003866667,0.003783333,0.00385,0.001883333,0.002933333,0.00485,0.005966667,0.00055
2015-12-18 17:57:00,0.0,0.0,0.00385,0.003816667,0.003966667,0.001883333,0.00295,0.00485,0.005983333,0.000583333
2015-12-18 17:58:00,0.0,0.0,0.003883333,0.0038,0.004116667,0.001816667,0.002933333,0.004866667,0.005966667,0.000583333
2015-12-18 17:59:00,0.0,0.0,0.003866667,0.0038,0.004133333,0.001816667,0.002916667,0.004833333,0.005983333,0.000583333
2015-12-18 18:00:00,0.0,0.0,0.003883333,0.0038,0.00425,0.00185,0.00295,0.00485,0.005966667,0.000583333
2015-12-18 18:01:00,0.0,0.0,0.0039,0.003783333,0.004083333,0.001816667,0.0029,0.00485,0.005983333,0.000583333
2015-12-18 18:02:00,0.0,0.0,0.003883333,0.003783333,0.004333333,0.00185,0.002966667,0.004866667,0.005966667,0.000583333
2015-12-18 18:03:00,0.0,0.0,0.003883333,0.0038,0.004283333,0.00185,0.002983333,0.004866667,0.005983333,0.000583333
2015-12-18 18:04:00,0.0,0.0,0.003883333,0.003816667,0.004016667,0.0018,0.002883333,0.00485,0.005983333,0.0006
2015-12-18 18:05:00,0.0,0.0,0.003883333,0.0038,0.004,0.0018,0.003016667,0.00485,0.005966667,0.0006
2015-12-18 18:06:00,0.0,0.0,0.003866667,0.003783333,0.00405,0.0018,0.002916667,0.004866667,0.005966667,0.000566667
2015-12-18 18:07:00,0.0,0.0,0.003883333,0.0038,0.003983333,0.001783333,0.002883333,0.00485,0.005983333,0.0006
2015-12-18 18:08:00,0.0,0.0,0.003866667,0.0038,0.004,0.001783333,0.0029,0.004866667,0.005983333,0.000583333
2015-12-18 18:09:00,0.0,0.0,0.003883333,0.003783333,0.003983333,0.001783333,0.002883333,0.00485,0.005966667,0.000566667
2015-12-18 18:10:00,0.0,0.0,0.003883333,0.003783333,0.004,0.0018,0.002883333,0.00485,0.005983333,0.000583333
2015-12-18 18:11:00,0.0,0.0,0.003833333,0.003783333,0.003983333,0.0018,0.0029,0.004833333,0.005966667,0.0006
2015-12-18 18:12:00,0.0,0.0,0.003866667,0.0038,0.004,0.001783333,0.0029,0.004866667,0.005983333,0.000566667
2015-12-18 18:13:00,0.0,0.0,0.00385,0.003783333,0.004116667,0.001816667,0.002916667,0.00485,0.005983333,0.000583333
2015-12-18 18:14:00,0.0,0.0,0.003883333,0.0038,0.004083333,0.001816667,0.002933333,0.004866667,0.005983333,0.000583333
2015-12-18 18:15:00,0.0,0.0,0.003833333,0.003766667,0.004316667,0.001866667,0.002983333,0.00485,0.005966667,0.000583333
2015-12-18 18:16:00,0.0,0.0,0.00385,0.0038,0.004166667,0.001833333,0.002966667,0.004866667,0.005983333,0.000583333
2015-12-18 18:17:00,0.0,0.0,0.003883333,0.003766667,0.004316667,0.001883333,0.002983333,0.004866667,0.005983333,0.0006
2015-12-18 18:18:00,0.0,0.0,0.00385,0.003783333,0.004283333,0.00185,0.002966667,0.00485,0.005983333,0.000583333
2015-12-18 18:19:00,0.0,0.0,0.003866667,0.003783333,0.004,0.0018,0.003016667,0.00485,0.005983333,0.000583333
2015-12-18 18:20:00,0.0,0.0,0.00385,0.003766667,0.004,0.0018,0.0029,0.00485,0.005966667,0.000583333
2015-12-18 18:21:00,0.0,0.0,0.0039,0.003783333,0.004033333,0.0018,0.002916667,0.004866667,0.005983333,0.000583333
2015-12-18 18:22:00,0.0,0.0,0.003833333,0.003783333,0.003983333,0.001783333,0.002916667,0.00485,0.005966667,0.000583333
2015-12-18 18:23:00,0.0,0.0,0.003866667,0.003783333,0.004,0.0018,0.0029,0.00485,0.005983333,0.0006
2015-12-18 18:24:00,0.0,0.0,0.003866667,0.0038,0.003983333,0.0018,0.002883333,0.00485,0.005983333,0.000583333
2015-12-18 18:25:00,0.0,0.0,0.003883333,0.0038,0.003983333,0.001783333,0.0029,0.00485,0.005983333,0.0006
2015-12-18 18:26:00,0.0,0.0,0.003883333,0.003783333,0.003983333,0.001783333,0.0029,0.004866667,0.005983333,0.000583333
2015-12-18 18:27:00,0.0,0.0,0.00385,0.003783333,0.003983333,0.0018,0.002883333,0.00485,0.005933333,0.000583333
2015-12-18 18:28:00,0.0,0.0,0.00385,0.003783333,0.0041,0.001816667,0.00295,0.00485,0.005966667,0.0006
2015-12-18 18:29:00,0.0,0.0,0.003883333,0.0038,0.0041,0.001816667,0.002933333,0.00485,0.005983333,0.0006
2015-12-18 18:30:00,0.0,0.0,0.003883333,0.0038,0.004183333,0.001833333,0.00295,0.00485,0.006,0.000583333
2015-12-18 18:31:00,0.0,0.0,0.003883333,0.003766667,0.004283333,0.00185,0.002966667,0.004866667,0.005966667,0.000583333
2015-12-18 18:32:00,0.0,0.0,0.003816667,0.0038,0.004133333,0.001933333,0.003,0.004833333,0.005966667,0.000583333
2015-12-18 18:33:00,0.0,0.0,0.003816667,0.0038,0.004166667,0.001966667,0.003033333,0.00485,0.005966667,0.000583333
2015-12-18 18:34:00,0.0,0.0,0.003866667,0.0038,0.00385,0.001916667,0.003083333,0.00485,0.005966667,0.000566667
2015-12-18 18:35:00,0.0,0.0,0.003816667,0.003816667,0.00385,0.001866667,0.002933333,0.004833333,0.005966667,0.000566667
2015-12-18 18:36:00,0.0,0.0,0.00385,0.003783333,0.003866667,0.001883333,0.00295,0.004833333,0.005966667,0.000566667
2015-12-18 18:37:00,0.0,0.0,0.003833333,0.003833333,0.00385,0.001883333,0.002933333,0.004833333,0.005983333,0.000583333
2015-12-18 18:38:00,0.0,0.0,0.00385,0.0038,0.003866667,0.001883333,0.002933333,0.004833333,0.005966667,0.000566667
2015-12-18 18:39:00,0.0,0.0,0.003833333,0.003766667,0.003866667,0.001883333,0.00295,0.004833333,0.006,0.000583333
2015-12-18 18:40:00,0.0,0.0,0.003866667,0.00385,0.003866667,0.001883333,0.00295,0.00485,0.005983333,0.000583333
2015-12-18 18:41:00,0.0,0.0,0.00385,0.0038,0.00385,0.0019,0.002933333,0.00485,0.005966667,0.000566667
2015-12-18 18:42:00,0.0,0.0,0.003833333,0.003833333,0.00385,0.001883333,0.00295,0.004833333,0.006,0.000583333
2015-12-18 18:43:00,0.0,0.0,0.003833333,0.0038,0.003866667,0.0019,0.00295,0.00485,0.005983333,0.000583333
2015-12-18 18:44:00,0.0,0.0,0.003833333,0.003816667,0.00395,0.0019,0.002966667,0.004816667,0.005983333,0.00055
2015-12-18 18:45:00,0.0,0.0,0.003833333,0.0038,0.003933333,0.0019,0.00295,0.004816667,0.005983333,0.000566667
2015-12-18 18:46:00,0.0,0.0,0.003816667,0.0038,0.004283333,0.001983333,0.003066667,0.004833333,0.005966667,0.000583333
2015-12-18 18:47:00,0.0,0.0,0.00385,0.003833333,0.004116667,0.001933333,0.003,0.004816667,0.006,0.00055
2015-12-18 18:48:00,0.0,0.0,0.00385,0.0038,0.004233333,0.001983333,0.00315,0.004816667,0.005983333,0.000583333
2015-12-18 18:49:00,0.0,0.0,0.003833333,0.003816667,0.0039,0.0019,0.002966667,0.004833333,0.006,0.000566667
2015-12-18 18:50:00,0.0,0.0,0.00385,0.003816667,0.003833333,0.001883333,0.002916667,0.004833333,0.005983333,0.000566667
2015-12-18 18:51:00,0.0,0.0,0.003883333,0.003783333,0.0039,0.0019,0.00295,0.004833333,0.006,0.000566667
2015-12-18 18:52:00,0.0,0.0,0.00385,0.003833333,0.003866667,0.001866667,0.002933333,0.00485,0.006,0.000566667
2015-12-18 18:53:00,0.0,0.0,0.0039,0.003783333,0.003866667,0.0019,0.002933333,0.00485,0.006,0.000583333
2015-12-18 18:54:00,0.0,0.0,0.003866667,0.003766667,0.003883333,0.001883333,0.00295,0.004866667,0.006,0.000566667
2015-12-18 18:55:00,0.0,0.0,0.0039,0.0038,0.003866667,0.001883333,0.002933333,0.004833333,0.006,0.000566667
2015-12-18 18:56:00,0.0,0.0,0.003833333,0.003783333,0.003916667,0.001866667,0.002916667,0.00485,0.005966667,0.0006
2015-12-18 18:57:00,0.0,0.0,0.0039,0.003816667,0.003983333,0.001783333,0.002883333,0.00485,0.005983333,0.000583333
2015-12-18 18:58:00,0.0,0.0,0.003866667,0.0038,0.004016667,0.001783333,0.002883333,0.00485,0.005983333,0.000583333
2015-12-18 18:59:00,0.0,0.0,0.003883333,0.003766667,0.0041,0.001816667,0.002916667,0.004866667,0.005966667,0.000583333
2015-12-18 19:00:00,0.0,0.0,0.003883333,0.0038,0.004133333,0.0018,0.002916667,0.00485,0.005983333,0.000583333
2015-12-18 19:01:00,0.0,0.0,0.003866667,0.003783333,0.0043,0.00185,0.002983333,0.00485,0.005983333,0.000583333
2015-12-18 19:02:00,0.0,0.0,0.003883333,0.0038,0.004416667,0.001883333,0.003016667,0.00485,0.005983333,0.000583333
2015-12-18 19:03:00,0.0,0.0,0.003866667,0.0038,0.00435,0.001866667,0.003116667,0.004866667,0.005983333,0.0006
2015-12-18 19:04:00,0.0,0.0,0.003866667,0.0038,0.004016667,0.0018,0.0029,0.004866667,0.005983333,0.000583333
2015-12-18 19:05:00,0.0,0.0,0.003883333,0.0038,0.004,0.001783333,0.002916667,0.00485,0.006,0.000583333
2015-12-18 19:06:00,0.0,0.0,0.003883333,0.003783333,0.0041,0.001833333,0.002933333,0.00485,0.005983333,0.000583333
2015-12-18 19:07:00,0.0,0.0,0.0039,0.003766667,0.004,0.001783333,0.0029,0.00485,0.006016667,0.000583333
2015-12-18 19:08:00,0.0,0.0,0.003866667,0.00375,0.004,0.0018,0.0029,0.00485,0.006,0.000583333
2015-12-18 19:09:00,0.0,0.0,0.003933333,0.003766667,0.004,0.001783333,0.0029,0.00485,0.006016667,0.000566667
